,series id,year,period,value,footnotes,area_name,valueh,timeperiod
328,SMU06329000500000003,2011,M02,16.5,,"Merced, CA",31.7,2011-02
329,SMU06329000500000003,2011,M01,16.41,,"Merced, CA",31.6,2011-01
330,SMU06329000500000003,2010,M12,16.28,,"Merced, CA",31.9,2010-12
331,SMU06329000500000003,2010,M11,16.4,,"Merced, CA",36.2,2010-11
332,SMU06329000500000003,2010,M10,16.6,,"Merced, CA",35.9,2010-10
333,SMU06329000500000003,2010,M09,16.78,,"Merced, CA",35.2,2010-09
334,SMU06329000500000003,2010,M08,16.97,,"Merced, CA",35.8,2010-08
335,SMU06329000500000003,2010,M07,17.09,,"Merced, CA",35.3,2010-07
336,SMU06329000500000003,2010,M06,16.95,,"Merced, CA",35.5,2010-06
337,SMU06329000500000003,2010,M05,17.32,,"Merced, CA",36.1,2010-05
338,SMU06329000500000003,2010,M04,17.41,,"Merced, CA",36.2,2010-04
339,SMU06329000500000003,2010,M03,16.97,,"Merced, CA",36.4,2010-03
340,SMU06329000500000003,2010,M02,17.32,,"Merced, CA",35.4,2010-02
341,SMU06329000500000003,2010,M01,16.44,,"Merced, CA",35.4,2010-01
342,SMU06329000500000003,2009,M12,16.26,,"Merced, CA",36.1,2009-12
343,SMU06329000500000003,2009,M11,15.91,,"Merced, CA",36.2,2009-11
344,SMU06329000500000003,2009,M10,16.12,,"Merced, CA",35.3,2009-10
345,SMU06329000500000003,2009,M09,16.53,,"Merced, CA",33.2,2009-09
346,SMU06329000500000003,2009,M08,16.76,,"Merced, CA",34.0,2009-08
347,SMU06329000500000003,2009,M07,16.32,,"Merced, CA",33.5,2009-07
348,SMU06329000500000003,2009,M06,16.39,,"Merced, CA",33.4,2009-06
349,SMU06329000500000003,2009,M05,16.76,,"Merced, CA",34.3,2009-05
350,SMU06329000500000003,2009,M04,16.83,,"Merced, CA",31.9,2009-04
351,SMU06329000500000003,2009,M03,17.06,,"Merced, CA",33.2,2009-03
352,SMU06329000500000003,2009,M02,17.33,,"Merced, CA",34.3,2009-02
353,SMU06329000500000003,2009,M01,17.21,,"Merced, CA",33.4,2009-01
354,SMU06329000500000003,2008,M12,16.68,,"Merced, CA",33.4,2008-12
355,SMU06329000500000003,2008,M11,16.5,,"Merced, CA",36.8,2008-11
356,SMU06329000500000003,2008,M10,17.2,,"Merced, CA",35.7,2008-10
357,SMU06329000500000003,2008,M09,17.84,,"Merced, CA",34.6,2008-09
358,SMU06329000500000003,2008,M08,17.56,,"Merced, CA",35.7,2008-08
359,SMU06329000500000003,2008,M07,18.51,,"Merced, CA",36.4,2008-07
360,SMU06329000500000003,2008,M06,17.49,,"Merced, CA",36.7,2008-06
361,SMU06329000500000003,2008,M05,16.89,,"Merced, CA",36.6,2008-05
362,SMU06329000500000003,2008,M04,18.4,,"Merced, CA",35.2,2008-04
363,SMU06329000500000003,2008,M03,17.43,,"Merced, CA",34.7,2008-03
364,SMU06329000500000003,2008,M02,16.21,,"Merced, CA",34.1,2008-02
365,SMU06329000500000003,2008,M01,17.11,,"Merced, CA",33.7,2008-01
366,SMU06329000500000003,2007,M12,17.7,,"Merced, CA",36.2,2007-12
367,SMU06329000500000003,2007,M11,17.8,,"Merced, CA",36.8,2007-11
368,SMU06329000500000003,2007,M10,17.9,,"Merced, CA",36.6,2007-10
369,SMU06329000500000003,2007,M09,17.6,,"Merced, CA",37.7,2007-09
370,SMU06329000500000003,2007,M08,17.5,,"Merced, CA",37.4,2007-08
371,SMU06329000500000003,2007,M07,17.72,,"Merced, CA",37.2,2007-07
372,SMU06329000500000003,2007,M06,17.92,,"Merced, CA",37.8,2007-06
373,SMU06329000500000003,2007,M05,17.44,,"Merced, CA",37.0,2007-05
374,SMU06329000500000003,2007,M04,17.26,,"Merced, CA",36.6,2007-04
375,SMU06329000500000003,2007,M03,16.85,,"Merced, CA",38.7,2007-03
376,SMU06329000500000003,2007,M02,17.4,,"Merced, CA",38.9,2007-02
377,SMU06329000500000003,2007,M01,17.66,,"Merced, CA",35.5,2007-01
378,SMU06329000500000003,2015,M06,18.86,Preliminary,"Merced, CA",33.1,2015-06
379,SMU06329000500000003,2015,M05,18.88,,"Merced, CA",32.4,2015-05
380,SMU06329000500000003,2015,M04,18.29,,"Merced, CA",32.9,2015-04
381,SMU06329000500000003,2015,M03,18.68,,"Merced, CA",33.3,2015-03
382,SMU06329000500000003,2015,M02,19.14,,"Merced, CA",32.6,2015-02
383,SMU06329000500000003,2015,M01,19.09,,"Merced, CA",31.7,2015-01
384,SMU06329000500000003,2014,M12,19.23,,"Merced, CA",31.4,2014-12
385,SMU06329000500000003,2014,M11,18.73,,"Merced, CA",34.7,2014-11
386,SMU06329000500000003,2014,M10,20.28,,"Merced, CA",32.2,2014-10
387,SMU06329000500000003,2014,M09,20.46,,"Merced, CA",32.2,2014-09
388,SMU06329000500000003,2014,M08,20.42,,"Merced, CA",32.6,2014-08
389,SMU06329000500000003,2014,M07,20.87,,"Merced, CA",32.2,2014-07
390,SMU06329000500000003,2014,M06,20.53,,"Merced, CA",31.7,2014-06
391,SMU06329000500000003,2014,M05,20.74,,"Merced, CA",32.5,2014-05
392,SMU06329000500000003,2014,M04,20.68,,"Merced, CA",33.8,2014-04
393,SMU06329000500000003,2014,M03,21.58,,"Merced, CA",33.9,2014-03
394,SMU06329000500000003,2014,M02,21.26,,"Merced, CA",34.4,2014-02
395,SMU06329000500000003,2014,M01,21.79,,"Merced, CA",33.2,2014-01
396,SMU06329000500000003,2013,M12,21.81,,"Merced, CA",34.6,2013-12
397,SMU06329000500000003,2013,M11,22.31,,"Merced, CA",33.8,2013-11
398,SMU06329000500000003,2013,M10,21.26,,"Merced, CA",33.7,2013-10
399,SMU06329000500000003,2013,M09,21.47,,"Merced, CA",33.9,2013-09
400,SMU06329000500000003,2013,M08,20.96,,"Merced, CA",33.5,2013-08
401,SMU06329000500000003,2013,M07,21.56,,"Merced, CA",34.1,2013-07
402,SMU06329000500000003,2013,M06,21.76,,"Merced, CA",34.9,2013-06
403,SMU06329000500000003,2013,M05,21.02,,"Merced, CA",33.5,2013-05
404,SMU06329000500000003,2013,M04,20.61,,"Merced, CA",33.2,2013-04
405,SMU06329000500000003,2013,M03,20.41,,"Merced, CA",33.4,2013-03
406,SMU06329000500000003,2013,M02,20.46,,"Merced, CA",32.7,2013-02
407,SMU06329000500000003,2013,M01,20.72,,"Merced, CA",32.1,2013-01
408,SMU06310840500000003,2012,M12,25.02,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2012-12
409,SMU06310840500000003,2012,M11,24.7,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.2,2012-11
410,SMU06310840500000003,2012,M10,24.65,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.3,2012-10
411,SMU06310840500000003,2012,M09,24.81,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.1,2012-09
412,SMU06310840500000003,2012,M08,24.48,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.4,2012-08
413,SMU06310840500000003,2012,M07,24.69,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.2,2012-07
414,SMU06310840500000003,2012,M06,24.66,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.7,2012-06
415,SMU06310840500000003,2012,M05,24.78,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2012-05
416,SMU06310840500000003,2012,M04,24.94,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2012-04
417,SMU06310840500000003,2012,M03,24.68,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2012-03
418,SMU06310840500000003,2012,M02,24.63,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2012-02
419,SMU06310840500000003,2012,M01,24.64,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.4,2012-01
420,SMU06310840500000003,2011,M12,24.45,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2011-12
421,SMU06310840500000003,2011,M11,24.5,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2011-11
422,SMU06310840500000003,2011,M10,24.68,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.5,2011-10
423,SMU06310840500000003,2011,M09,24.51,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.9,2011-09
424,SMU06310840500000003,2011,M08,24.49,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2011-08
425,SMU06310840500000003,2011,M07,24.67,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2011-07
426,SMU06310840500000003,2011,M06,24.6,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.2,2011-06
427,SMU06310840500000003,2011,M05,25.07,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.6,2011-05
428,SMU06310840500000003,2011,M04,25.06,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2011-04
429,SMU06310840500000003,2011,M03,25.05,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2011-03
430,SMU06310840500000003,2011,M02,25.2,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.7,2011-02
431,SMU06310840500000003,2011,M01,25.3,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.7,2011-01
432,SMU06310840500000003,2010,M12,25.04,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.2,2010-12
433,SMU06310840500000003,2010,M11,24.81,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2010-11
434,SMU06310840500000003,2010,M10,24.74,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.1,2010-10
435,SMU06310840500000003,2010,M09,24.6,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.7,2010-09
436,SMU06310840500000003,2010,M08,24.58,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.7,2010-08
437,SMU06310840500000003,2010,M07,24.31,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.9,2010-07
438,SMU06310840500000003,2010,M06,24.63,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.7,2010-06
439,SMU06310840500000003,2010,M05,25.31,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2010-05
440,SMU06310840500000003,2010,M04,24.53,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.5,2010-04
441,SMU06310840500000003,2010,M03,24.41,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.4,2010-03
442,SMU06310840500000003,2010,M02,24.57,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.2,2010-02
443,SMU06310840500000003,2010,M01,24.18,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.2,2010-01
444,SMU06310840500000003,2009,M12,24.08,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.4,2009-12
445,SMU06310840500000003,2009,M11,23.93,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.7,2009-11
446,SMU06310840500000003,2009,M10,23.73,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",33.8,2009-10
447,SMU06310840500000003,2009,M09,23.62,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",33.6,2009-09
448,SMU06310840500000003,2009,M08,23.52,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.4,2009-08
449,SMU06310840500000003,2009,M07,23.47,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.5,2009-07
450,SMU06310840500000003,2009,M06,23.29,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2009-06
451,SMU06310840500000003,2009,M05,22.86,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.2,2009-05
452,SMU06310840500000003,2009,M04,23.46,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.4,2009-04
453,SMU06310840500000003,2009,M03,23.85,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.1,2009-03
454,SMU06310840500000003,2009,M02,23.35,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2009-02
455,SMU06310840500000003,2009,M01,23.06,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.7,2009-01
456,SMU06310840500000003,2008,M12,23.75,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2008-12
457,SMU06310840500000003,2008,M11,22.81,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.8,2008-11
458,SMU06310840500000003,2008,M10,22.57,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.4,2008-10
459,SMU06310840500000003,2008,M09,22.41,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2008-09
460,SMU06310840500000003,2008,M08,22.34,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.4,2008-08
461,SMU06310840500000003,2008,M07,22.33,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.2,2008-07
462,SMU06310840500000003,2008,M06,22.23,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.8,2008-06
463,SMU06310840500000003,2008,M05,22.05,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.2,2008-05
464,SMU06310840500000003,2008,M04,22.38,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.1,2008-04
465,SMU06310840500000003,2008,M03,22.31,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.6,2008-03
466,SMU06310840500000003,2008,M02,22.11,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2008-02
467,SMU06310840500000003,2008,M01,22.06,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.4,2008-01
468,SMU06310840500000003,2007,M12,22.5,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2007-12
469,SMU06310840500000003,2007,M11,22.61,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.3,2007-11
470,SMU06310840500000003,2007,M10,22.43,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.1,2007-10
471,SMU06310840500000003,2007,M09,22.62,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2007-09
472,SMU06310840500000003,2007,M08,22.44,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.5,2007-08
473,SMU06310840500000003,2007,M07,22.85,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.5,2007-07
474,SMU06310840500000003,2007,M06,22.73,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.6,2007-06
475,SMU06310840500000003,2007,M05,22.45,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.9,2007-05
476,SMU06310840500000003,2007,M04,22.87,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",36.1,2007-04
477,SMU06310840500000003,2007,M03,22.49,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.7,2007-03
478,SMU06310840500000003,2007,M02,22.34,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.5,2007-02
479,SMU06310840500000003,2007,M01,22.31,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2007-01
480,SMU06310840500000003,2015,M06,26.3,Preliminary,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.5,2015-06
481,SMU06310840500000003,2015,M05,26.41,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2015-05
482,SMU06310840500000003,2015,M04,26.43,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.3,2015-04
483,SMU06310840500000003,2015,M03,26.43,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",36.1,2015-03
484,SMU06310840500000003,2015,M02,26.54,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.8,2015-02
485,SMU06310840500000003,2015,M01,26.48,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2015-01
486,SMU06310840500000003,2014,M12,26.3,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2014-12
487,SMU06310840500000003,2014,M11,26.41,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.7,2014-11
488,SMU06310840500000003,2014,M10,26.02,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2014-10
489,SMU06310840500000003,2014,M09,25.93,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2014-09
490,SMU06310840500000003,2014,M08,25.93,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.2,2014-08
491,SMU06310840500000003,2014,M07,25.98,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2014-07
492,SMU06310840500000003,2014,M06,26.01,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.6,2014-06
493,SMU06310840500000003,2014,M05,25.73,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.0,2014-05
494,SMU06310840500000003,2014,M04,25.85,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.9,2014-04
495,SMU06310840500000003,2014,M03,26.07,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.6,2014-03
496,SMU06310840500000003,2014,M02,26.06,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.6,2014-02
497,SMU06310840500000003,2014,M01,25.88,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2014-01
498,SMU06310840500000003,2013,M12,25.93,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.8,2013-12
499,SMU06310840500000003,2013,M11,25.7,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.7,2013-11
500,SMU06310840500000003,2013,M10,25.67,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2013-10
501,SMU06310840500000003,2013,M09,25.84,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.4,2013-09
502,SMU06310840500000003,2013,M08,25.17,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.8,2013-08
503,SMU06310840500000003,2013,M07,25.15,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2013-07
504,SMU06310840500000003,2013,M06,25.28,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",35.4,2013-06
505,SMU06310840500000003,2013,M05,24.9,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2013-05
506,SMU06310840500000003,2013,M04,24.94,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.6,2013-04
507,SMU06310840500000003,2013,M03,24.97,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.5,2013-03
508,SMU06310840500000003,2013,M02,24.93,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.3,2013-02
509,SMU06310840500000003,2013,M01,24.78,,"Los Angeles-Long Beach-Glendale, CA Metropolitan Division",34.1,2013-01
510,SMU06447000500000003,2012,M12,21.28,,"Stockton-Lodi, CA",37.2,2012-12
511,SMU06447000500000003,2012,M11,21.05,,"Stockton-Lodi, CA",36.3,2012-11
512,SMU06447000500000003,2012,M10,20.91,,"Stockton-Lodi, CA",36.3,2012-10
513,SMU06447000500000003,2012,M09,20.92,,"Stockton-Lodi, CA",36.9,2012-09
514,SMU06447000500000003,2012,M08,20.68,,"Stockton-Lodi, CA",36.9,2012-08
515,SMU06447000500000003,2012,M07,20.94,,"Stockton-Lodi, CA",37.5,2012-07
516,SMU06447000500000003,2012,M06,20.92,,"Stockton-Lodi, CA",36.2,2012-06
517,SMU06447000500000003,2012,M05,20.92,,"Stockton-Lodi, CA",36.3,2012-05
518,SMU06447000500000003,2012,M04,20.97,,"Stockton-Lodi, CA",36.8,2012-04
519,SMU06447000500000003,2012,M03,20.99,,"Stockton-Lodi, CA",35.9,2012-03
520,SMU06447000500000003,2012,M02,20.9,,"Stockton-Lodi, CA",35.5,2012-02
521,SMU06447000500000003,2012,M01,20.84,,"Stockton-Lodi, CA",36.5,2012-01
522,SMU06447000500000003,2011,M12,20.91,,"Stockton-Lodi, CA",36.4,2011-12
523,SMU06447000500000003,2011,M11,21.79,,"Stockton-Lodi, CA",35.7,2011-11
524,SMU06447000500000003,2011,M10,21.68,,"Stockton-Lodi, CA",36.5,2011-10
525,SMU06447000500000003,2011,M09,21.87,,"Stockton-Lodi, CA",35.6,2011-09
526,SMU06447000500000003,2011,M08,21.59,,"Stockton-Lodi, CA",35.1,2011-08
527,SMU06447000500000003,2011,M07,21.64,,"Stockton-Lodi, CA",35.9,2011-07
528,SMU06447000500000003,2011,M06,21.71,,"Stockton-Lodi, CA",34.9,2011-06
529,SMU06447000500000003,2011,M05,22.01,,"Stockton-Lodi, CA",35.8,2011-05
530,SMU06447000500000003,2011,M04,22.21,,"Stockton-Lodi, CA",35.3,2011-04
531,SMU06447000500000003,2011,M03,22.13,,"Stockton-Lodi, CA",34.5,2011-03
532,SMU06447000500000003,2011,M02,22.08,,"Stockton-Lodi, CA",34.2,2011-02
533,SMU06447000500000003,2011,M01,21.26,,"Stockton-Lodi, CA",35.3,2011-01
534,SMU06447000500000003,2010,M12,21.01,,"Stockton-Lodi, CA",35.0,2010-12
535,SMU06447000500000003,2010,M11,20.9,,"Stockton-Lodi, CA",34.7,2010-11
536,SMU06447000500000003,2010,M10,20.49,,"Stockton-Lodi, CA",35.4,2010-10
537,SMU06447000500000003,2010,M09,20.56,,"Stockton-Lodi, CA",35.0,2010-09
538,SMU06447000500000003,2010,M08,20.34,,"Stockton-Lodi, CA",35.6,2010-08
539,SMU06447000500000003,2010,M07,19.96,,"Stockton-Lodi, CA",34.7,2010-07
540,SMU06447000500000003,2010,M06,19.65,,"Stockton-Lodi, CA",34.8,2010-06
541,SMU06447000500000003,2010,M05,20.72,,"Stockton-Lodi, CA",35.7,2010-05
542,SMU06447000500000003,2010,M04,20.7,,"Stockton-Lodi, CA",34.8,2010-04
543,SMU06447000500000003,2010,M03,20.46,,"Stockton-Lodi, CA",34.7,2010-03
544,SMU06447000500000003,2010,M02,20.6,,"Stockton-Lodi, CA",34.1,2010-02
545,SMU06447000500000003,2010,M01,20.6,,"Stockton-Lodi, CA",34.3,2010-01
546,SMU06447000500000003,2009,M12,20.66,,"Stockton-Lodi, CA",34.6,2009-12
547,SMU06447000500000003,2009,M11,20.62,,"Stockton-Lodi, CA",35.4,2009-11
548,SMU06447000500000003,2009,M10,20.92,,"Stockton-Lodi, CA",35.5,2009-10
549,SMU06447000500000003,2009,M09,20.48,,"Stockton-Lodi, CA",34.7,2009-09
550,SMU06447000500000003,2009,M08,20.13,,"Stockton-Lodi, CA",35.1,2009-08
551,SMU06447000500000003,2009,M07,20.03,,"Stockton-Lodi, CA",34.4,2009-07
552,SMU06447000500000003,2009,M06,20.11,,"Stockton-Lodi, CA",34.7,2009-06
553,SMU06447000500000003,2009,M05,20.48,,"Stockton-Lodi, CA",35.2,2009-05
554,SMU06447000500000003,2009,M04,20.46,,"Stockton-Lodi, CA",34.8,2009-04
555,SMU06447000500000003,2009,M03,20.36,,"Stockton-Lodi, CA",35.7,2009-03
556,SMU06447000500000003,2009,M02,20.09,,"Stockton-Lodi, CA",35.3,2009-02
557,SMU06447000500000003,2009,M01,19.97,,"Stockton-Lodi, CA",35.1,2009-01
558,SMU06447000500000003,2008,M12,20.82,,"Stockton-Lodi, CA",36.2,2008-12
559,SMU06447000500000003,2008,M11,19.57,,"Stockton-Lodi, CA",36.9,2008-11
560,SMU06447000500000003,2008,M10,19.58,,"Stockton-Lodi, CA",36.5,2008-10
561,SMU06447000500000003,2008,M09,19.43,,"Stockton-Lodi, CA",36.2,2008-09
562,SMU06447000500000003,2008,M08,19.38,,"Stockton-Lodi, CA",36.8,2008-08
563,SMU06447000500000003,2008,M07,19.76,,"Stockton-Lodi, CA",37.1,2008-07
564,SMU06447000500000003,2008,M06,19.36,,"Stockton-Lodi, CA",37.0,2008-06
565,SMU06447000500000003,2008,M05,20.1,,"Stockton-Lodi, CA",35.0,2008-05
566,SMU06447000500000003,2008,M04,20.79,,"Stockton-Lodi, CA",35.3,2008-04
567,SMU06447000500000003,2008,M03,20.43,,"Stockton-Lodi, CA",35.8,2008-03
568,SMU06447000500000003,2008,M02,20.78,,"Stockton-Lodi, CA",35.2,2008-02
569,SMU06447000500000003,2008,M01,20.38,,"Stockton-Lodi, CA",34.7,2008-01
570,SMU06447000500000003,2007,M12,20.62,,"Stockton-Lodi, CA",35.6,2007-12
571,SMU06447000500000003,2007,M11,20.55,,"Stockton-Lodi, CA",36.2,2007-11
572,SMU06447000500000003,2007,M10,20.0,,"Stockton-Lodi, CA",37.1,2007-10
